trip_id,destination,trip_duration_days,total_budget_inr,group_size,primary_interest,secondary_interest,accommodation_preference,travel_season,destination_cost_tier,is_first_time,transport_mode,has_special_occasion,has_health_conditions,accommodation_budget_pct,food_dining_budget_pct,activities_attractions_budget_pct,local_transport_budget_pct,shopping_misc_budget_pct,contingency_budget_pct
T_E01697,Mumbai,6,77178,6,Adventure,Spiritual,Budget,Peak,Tier-1,False,Flight,False,False,29.1,18.2,25.6,9.5,8.8,8.8
T_E01698,Agra,26,397077,9,Heritage,Beach,Luxury,Off-season,Tier-2,True,Flight,False,False,27.4,20.0,21.7,11.0,10.0,9.9
T_E01699,Rishikesh,24,277877,9,Beach,Adventure,Budget,Off-season,Tier-3,True,Flight,False,False,20.2,19.5,30.8,10.4,9.5,9.6
T_E01700,Goa,6,287093,10,Beach,Cultural,Mid-range,Peak,Tier-1,False,Own-vehicle,False,False,32.2,19.1,20.7,9.9,9.1,9.0
T_E01701,Hyderabad,26,103389,5,Food,Cultural,Budget,Off-season,Tier-2,True,Train,False,False,20.2,23.7,26.4,10.5,9.6,9.6
T_E01702,Hyderabad,16,151208,5,Spiritual,Adventure,Luxury,Moderate,Tier-2,True,Bus,False,False,30.1,18.7,19.7,11.3,10.2,10.0
T_E01703,Jaipur,2,411865,10,Beach,Food,Mid-range,Peak,Tier-1,True,Flight,True,False,31.7,20.7,20.1,9.7,8.9,8.9
T_E01704,Rajasthan (non-GT),21,6112,2,Food,Beach,Budget,Peak,Tier-3,True,Train,True,False,25.3,22.7,24.9,9.0,9.0,9.1
T_E01705,Delhi,11,88033,8,Adventure,Spiritual,Budget,Moderate,Tier-1,True,Own-vehicle,True,False,25.8,18.5,27.4,10.0,9.1,9.2
T_E01706,Rishikesh,24,165055,4,Spiritual,Heritage,Luxury,Moderate,Tier-3,False,Train,False,False,30.3,18.8,19.9,10.5,10.5,10.0
T_E01707,Rajasthan (non-GT),28,467689,5,Spiritual,Food,Mid-range,Peak,Tier-3,False,Train,False,False,28.1,20.8,20.0,11.0,10.1,10.0
T_E01708,Rishikesh,8,392000,2,Cultural,Heritage,Budget,Moderate,Tier-3,True,Train,True,False,21.5,19.9,28.8,9.9,9.9,10.0
T_E01709,Northeast India,28,306611,1,Adventure,Food,Mid-range,Moderate,Tier-3,True,Train,False,False,24.3,21.9,24.5,9.8,9.8,9.7
T_E01710,Varanasi,11,257065,8,Adventure,Beach,Mid-range,Off-season,Tier-2,True,Flight,True,False,23.0,20.0,26.2,11.0,10.0,9.8
T_E01711,Kerala,22,454548,8,Cultural,Adventure,Budget,Off-season,Tier-3,False,Train,False,False,20.2,19.7,30.0,10.6,9.7,9.8
T_E01712,Hyderabad,22,92970,2,Food,Spiritual,Luxury,Peak,Tier-2,False,Train,False,False,33.6,22.4,16.3,9.2,9.2,9.3
T_E01713,Rajasthan (non-GT),6,91394,8,Heritage,Food,Budget,Peak,Tier-3,False,Train,False,False,24.2,21.2,26.0,10.1,9.2,9.3
T_E01714,Northeast India,24,496285,6,Beach,Spiritual,Budget,Peak,Tier-3,False,Own-vehicle,False,False,24.5,18.8,27.2,10.4,9.5,9.6
T_E01715,Mumbai,10,469484,4,Heritage,Adventure,Budget,Peak,Tier-1,False,Flight,False,False,29.9,18.7,25.3,8.7,8.7,8.7
T_E01716,Rajasthan (non-GT),25,59853,3,Adventure,Heritage,Budget,Peak,Tier-3,True,Train,True,False,25.4,19.1,28.2,9.1,9.1,9.1
T_E01717,Varanasi,13,398954,3,Adventure,Heritage,Budget,Peak,Tier-2,True,Train,False,False,26.8,19.0,27.1,9.0,9.0,9.1
T_E01718,Himachal Pradesh,7,12487,2,Beach,Cultural,Luxury,Peak,Tier-3,False,Train,False,False,32.4,19.4,19.9,9.4,9.4,9.5
T_E01719,Hyderabad,29,383660,8,Heritage,Cultural,Mid-range,Moderate,Tier-2,False,Train,False,False,25.4,20.2,22.8,11.3,10.3,10.0
T_E01720,Kerala,12,249836,8,Food,Adventure,Budget,Moderate,Tier-3,False,Flight,False,False,20.2,23.4,27.3,10.3,9.4,9.4
T_E01721,Rishikesh,7,375078,8,Adventure,Spiritual,Budget,Off-season,Tier-3,True,Train,False,False,20.2,19.0,30.9,10.6,9.7,9.6
T_E01722,Mumbai,10,331078,2,Heritage,Cultural,Luxury,Off-season,Tier-1,True,Flight,False,True,32.2,19.4,20.2,9.4,9.4,9.4
T_E01723,Goa,27,480855,6,Cultural,Food,Alternative,Off-season,Tier-1,False,Flight,False,False,25.7,21.4,22.9,10.3,10.3,9.4
T_E01724,Mumbai,18,462889,10,Adventure,Beach,Mid-range,Off-season,Tier-1,False,Train,False,True,27.0,19.3,24.8,10.2,9.3,9.4
T_E01725,Northeast India,7,227351,2,Beach,Food,Mid-range,Peak,Tier-3,False,Flight,False,False,28.5,21.5,21.7,9.5,9.5,9.3
T_E01726,Pune,16,47497,1,Spiritual,Adventure,Alternative,Peak,Tier-2,True,Train,False,False,29.3,18.3,22.5,9.7,10.6,9.6
T_E01727,Delhi,3,487309,10,Beach,Adventure,Mid-range,Peak,Tier-1,True,Train,False,False,31.8,18.9,21.7,9.7,8.9,9.0
T_E01728,Goa,17,90949,9,Beach,Food,Budget,Peak,Tier-1,True,Flight,False,False,28.8,20.3,24.2,9.4,8.7,8.6
T_E01729,Bangalore,22,376962,1,Spiritual,Beach,Mid-range,Off-season,Tier-1,False,Bus,False,False,29.4,18.5,22.2,10.0,10.0,9.9
T_E01730,Jaipur,25,369516,4,Beach,Spiritual,Luxury,Peak,Tier-1,False,Flight,False,False,36.6,18.4,18.2,9.0,9.0,8.8
T_E01731,Himachal Pradesh,3,242267,10,Beach,Adventure,Budget,Peak,Tier-3,False,Train,False,False,24.2,19.2,28.1,10.1,9.2,9.2
T_E01732,Bangalore,11,413823,10,Heritage,Adventure,Budget,Peak,Tier-1,False,Flight,False,False,28.9,18.7,25.4,9.5,8.7,8.8
T_E01733,Northeast India,9,350192,3,Spiritual,Heritage,Mid-range,Off-season,Tier-3,True,Train,False,False,24.1,19.2,24.7,11.0,11.0,10.0
T_E01734,Hyderabad,14,440052,7,Beach,Spiritual,Alternative,Peak,Tier-2,False,Flight,True,False,27.8,18.9,22.8,10.5,10.5,9.5
T_E01735,Rishikesh,13,142362,3,Beach,Heritage,Budget,Moderate,Tier-3,True,Flight,False,True,21.4,19.7,29.7,9.7,9.7,9.8
T_E01736,Kerala,24,339720,7,Cultural,Spiritual,Mid-range,Off-season,Tier-3,True,Train,False,False,22.2,20.1,24.6,12.2,11.0,9.9
T_E01737,Lucknow,28,88584,5,Adventure,Cultural,Alternative,Peak,Tier-2,True,Flight,False,False,27.3,19.3,24.0,10.1,10.1,9.2
T_E01738,Jaipur,30,450335,1,Food,Adventure,Luxury,Moderate,Tier-1,True,Bus,True,False,32.4,22.4,18.5,8.9,8.9,8.9
T_E01739,Rajasthan (non-GT),30,314476,1,Adventure,Heritage,Budget,Peak,Tier-3,False,Bus,False,False,25.4,19.1,28.2,9.1,9.1,9.1
T_E01740,Mumbai,20,153502,7,Adventure,Beach,Mid-range,Peak,Tier-1,False,Train,False,False,31.6,18.9,22.2,9.6,8.9,8.8
T_E01741,Rajasthan (non-GT),2,332087,3,Cultural,Spiritual,Budget,Peak,Tier-3,True,Flight,False,False,26.0,18.9,26.1,9.6,9.6,9.8
T_E01742,Rishikesh,20,319577,5,Spiritual,Food,Budget,Moderate,Tier-3,False,Flight,False,False,20.4,20.9,27.4,11.2,10.1,10.0
T_E01743,Kolkata,3,7084,6,Beach,Food,Mid-range,Moderate,Tier-2,True,Own-vehicle,False,False,24.9,22.1,22.3,10.9,9.9,9.9
T_E01744,Mumbai,19,316838,1,Adventure,Heritage,Mid-range,Off-season,Tier-1,True,Flight,False,False,28.2,19.3,24.5,9.3,9.3,9.4
T_E01745,Northeast India,29,8152,9,Food,Cultural,Luxury,Peak,Tier-3,False,Flight,True,False,30.7,23.1,17.6,10.1,9.3,9.2
T_E01746,Rishikesh,30,382691,10,Food,Adventure,Luxury,Off-season,Tier-3,False,Bus,False,False,25.1,23.9,21.1,10.6,9.7,9.6
T_E01747,Bangalore,3,173162,1,Beach,Spiritual,Luxury,Moderate,Tier-1,False,Train,False,False,33.9,18.7,19.3,9.3,9.3,9.5
T_E01748,Agra,18,236949,9,Heritage,Spiritual,Budget,Moderate,Tier-2,True,Train,False,False,22.0,19.2,27.9,11.0,10.0,9.9
T_E01749,Udaipur,24,97014,7,Food,Heritage,Budget,Moderate,Tier-2,False,Own-vehicle,False,False,21.8,23.4,25.6,10.3,9.4,9.5
T_E01750,Agra,26,314456,9,Spiritual,Beach,Budget,Peak,Tier-2,False,Flight,False,True,26.5,18.2,25.4,10.6,9.6,9.7
T_E01751,Pune,17,29158,2,Cultural,Spiritual,Budget,Peak,Tier-2,True,Train,False,False,27.7,18.8,24.9,9.5,9.5,9.6
T_E01752,Himachal Pradesh,16,60396,2,Cultural,Food,Mid-range,Off-season,Tier-3,True,Train,False,False,23.0,22.7,23.5,10.3,10.5,10.0
T_E01753,Rajasthan (non-GT),28,127706,3,Cultural,Heritage,Mid-range,Peak,Tier-3,False,Flight,False,False,29.1,19.8,21.7,9.8,9.8,9.8
T_E01754,Udaipur,3,12804,3,Cultural,Food,Mid-range,Off-season,Tier-2,False,Flight,False,False,24.9,22.5,22.3,10.2,10.2,9.9
T_E01755,Bangalore,12,86863,9,Food,Heritage,Mid-range,Moderate,Tier-1,True,Bus,False,False,28.4,23.0,20.1,10.1,9.2,9.2
T_E01756,Mumbai,6,273172,1,Cultural,Food,Mid-range,Peak,Tier-1,False,Train,False,False,33.2,20.8,19.0,9.0,9.0,9.0
T_E01757,Hyderabad,26,149120,10,Food,Heritage,Mid-range,Off-season,Tier-2,False,Bus,False,False,23.0,24.4,21.9,10.9,9.9,9.9
T_E01758,Agra,17,77659,7,Heritage,Cultural,Luxury,Off-season,Tier-2,True,Flight,False,False,27.7,20.1,21.1,11.1,10.1,9.9
T_E01759,Delhi,6,425393,10,Heritage,Adventure,Luxury,Peak,Tier-1,False,Flight,False,False,34.8,18.8,19.2,9.6,8.8,8.8
T_E01760,Rishikesh,24,428798,2,Heritage,Spiritual,Mid-range,Off-season,Tier-3,True,Own-vehicle,True,False,23.5,19.8,25.2,10.7,10.8,10.0
T_E01761,Hyderabad,7,285953,2,Heritage,Food,Luxury,Moderate,Tier-2,True,Flight,False,False,30.2,21.7,19.2,9.6,9.6,9.7
T_E01762,Jaipur,10,82144,3,Food,Cultural,Luxury,Moderate,Tier-1,True,Train,False,False,32.9,22.6,17.4,9.0,9.0,9.1
T_E01763,Northeast India,9,100951,3,Heritage,Cultural,Luxury,Peak,Tier-3,False,Own-vehicle,False,False,32.6,19.5,19.5,9.5,9.5,9.4
T_E01764,Lucknow,17,112234,4,Beach,Heritage,Luxury,Peak,Tier-2,False,Flight,False,False,33.7,19.3,19.3,9.3,9.3,9.1
T_E01765,Lucknow,23,40469,8,Heritage,Spiritual,Mid-range,Off-season,Tier-2,False,Flight,False,False,24.0,19.8,24.0,11.7,10.6,9.9
T_E01766,Delhi,26,414139,4,Adventure,Cultural,Mid-range,Peak,Tier-1,False,Train,True,True,32.8,18.9,21.6,8.9,8.9,8.9
T_E01767,Agra,18,144288,2,Food,Spiritual,Luxury,Moderate,Tier-2,True,Train,True,False,30.3,23.2,17.3,9.7,9.7,9.8
T_E01768,Northeast India,6,144237,2,Heritage,Cultural,Budget,Peak,Tier-3,False,Flight,False,False,25.7,19.4,26.8,9.4,9.4,9.3
T_E01769,Rishikesh,12,455313,4,Cultural,Adventure,Mid-range,Peak,Tier-3,True,Flight,False,True,28.9,19.7,22.5,9.7,9.7,9.5
T_E01770,Varanasi,5,361257,8,Beach,Adventure,Alternative,Peak,Tier-2,True,Flight,False,False,27.3,19.3,24.0,10.1,10.1,9.2
T_E01771,Kerala,24,44098,3,Heritage,Food,Budget,Off-season,Tier-3,True,Train,False,False,20.2,21.8,29.0,9.7,9.7,9.6
T_E01772,Himachal Pradesh,9,473489,5,Beach,Food,Budget,Moderate,Tier-3,False,Train,False,False,20.2,21.7,28.4,10.5,9.6,9.6
T_E01773,Kolkata,15,234126,9,Adventure,Beach,Alternative,Moderate,Tier-2,False,Train,False,False,23.2,19.6,26.4,10.6,10.6,9.6
T_E01774,Kerala,4,54284,8,Food,Spiritual,Luxury,Moderate,Tier-3,True,Own-vehicle,False,False,27.3,23.6,18.4,10.9,9.9,9.9
T_E01775,Jaipur,24,7358,2,Beach,Heritage,Mid-range,Off-season,Tier-1,True,Train,False,False,28.5,19.5,23.5,9.5,9.5,9.5
T_E01776,Himachal Pradesh,17,54291,9,Food,Spiritual,Luxury,Moderate,Tier-3,False,Flight,False,False,27.3,23.6,18.4,10.9,9.9,9.9
T_E01777,Kerala,14,113163,10,Spiritual,Heritage,Mid-range,Off-season,Tier-3,True,Flight,False,False,22.4,19.3,24.8,12.4,11.1,10.0
T_E01778,Bangalore,28,172615,10,Heritage,Cultural,Mid-range,Peak,Tier-1,False,Flight,False,True,32.4,19.1,20.4,9.9,9.1,9.1
T_E01779,Jaipur,10,463118,10,Beach,Cultural,Luxury,Moderate,Tier-1,False,Flight,True,False,32.4,19.3,19.7,10.1,9.3,9.2
T_E01780,Goa,28,187232,10,Beach,Food,Mid-range,Peak,Tier-1,True,Train,False,False,31.7,20.7,20.1,9.7,8.9,8.9
T_E01781,Agra,16,378491,7,Spiritual,Beach,Mid-range,Peak,Tier-2,True,Train,False,False,30.1,18.5,20.3,11.0,10.1,10.0
T_E01782,Himachal Pradesh,4,194472,3,Spiritual,Heritage,Luxury,Peak,Tier-3,True,Flight,False,False,33.6,18.4,18.4,9.9,9.9,9.8
T_E01783,Bangalore,13,275484,3,Food,Cultural,Budget,Peak,Tier-1,True,Flight,False,False,29.7,21.9,22.6,8.6,8.6,8.6
T_E01784,Lucknow,3,352600,8,Food,Beach,Budget,Moderate,Tier-2,False,Bus,True,False,21.8,23.4,25.8,10.3,9.4,9.3
T_E01785,Hyderabad,13,182009,8,Beach,Food,Budget,Peak,Tier-2,True,Train,True,True,25.7,20.9,25.2,9.9,9.1,9.2
T_E01786,Jaipur,17,231095,6,Spiritual,Heritage,Luxury,Off-season,Tier-1,True,Train,False,False,32.0,18.4,19.3,10.8,9.8,9.7
T_E01787,Northeast India,13,426263,9,Spiritual,Food,Luxury,Off-season,Tier-3,True,Train,False,False,26.6,21.3,20.0,11.6,10.5,10.0
T_E01788,Delhi,18,204513,4,Heritage,Food,Mid-range,Moderate,Tier-1,True,Flight,False,True,29.9,21.2,21.0,9.3,9.3,9.3
T_E01789,Varanasi,29,440973,3,Beach,Food,Luxury,Moderate,Tier-2,True,Flight,False,False,30.1,21.6,19.6,9.6,9.6,9.5
T_E01790,Himachal Pradesh,14,323773,6,Heritage,Food,Luxury,Peak,Tier-3,True,Train,False,True,30.9,21.3,18.9,10.2,9.3,9.4
T_E01791,Rishikesh,22,166920,7,Spiritual,Heritage,Budget,Peak,Tier-3,True,Flight,False,False,24.8,18.4,26.5,10.8,9.8,9.7
T_E01792,Lucknow,20,302749,1,Heritage,Spiritual,Mid-range,Off-season,Tier-2,True,Train,False,False,25.5,19.7,23.8,10.5,10.5,10.0
T_E01793,Jaipur,15,68672,2,Spiritual,Food,Budget,Off-season,Tier-1,True,Train,False,False,25.8,20.1,25.7,9.5,9.5,9.4
T_E01794,Delhi,29,14779,6,Food,Spiritual,Mid-range,Peak,Tier-1,True,Flight,False,False,32.0,22.0,18.2,9.8,9.0,9.0
T_E01795,Agra,19,377731,2,Adventure,Cultural,Mid-range,Moderate,Tier-2,True,Train,False,False,26.3,19.9,24.2,9.9,9.9,9.8
T_E01796,Rishikesh,15,13122,7,Adventure,Food,Mid-range,Moderate,Tier-3,True,Flight,False,False,22.9,22.0,24.7,10.8,9.8,9.8
T_E01797,Varanasi,17,399955,4,Spiritual,Cultural,Alternative,Peak,Tier-2,True,Train,False,False,29.7,18.4,21.3,9.9,10.8,9.9
T_E01798,Goa,4,112612,1,Beach,Adventure,Mid-range,Moderate,Tier-1,False,Train,False,True,29.8,19.3,23.1,9.3,9.3,9.2
T_E01799,Goa,12,272794,5,Spiritual,Beach,Mid-range,Peak,Tier-1,True,Flight,False,False,33.2,18.1,19.6,10.3,9.4,9.4
T_E01800,Mumbai,27,383807,8,Beach,Adventure,Mid-range,Peak,Tier-1,False,Flight,False,False,31.8,18.9,21.7,9.7,8.9,9.0
T_E01801,Udaipur,26,398327,3,Food,Adventure,Budget,Peak,Tier-2,False,Flight,False,False,26.6,22.4,24.3,8.9,8.9,8.9
T_E01802,Lucknow,4,342581,7,Heritage,Beach,Budget,Off-season,Tier-2,True,Bus,False,False,20.2,19.8,29.6,10.8,9.8,9.8
T_E01803,Lucknow,9,326678,6,Beach,Cultural,Budget,Off-season,Tier-2,True,Train,False,True,20.2,19.8,29.5,10.8,9.8,9.9
T_E01804,Pune,24,472367,3,Adventure,Beach,Mid-range,Moderate,Tier-2,False,Flight,False,True,26.2,19.8,24.8,9.8,9.8,9.6
T_E01805,Rajasthan (non-GT),16,36927,2,Food,Beach,Budget,Peak,Tier-3,True,Bus,True,False,25.3,22.7,24.9,9.0,9.0,9.1
T_E01806,Mumbai,7,142065,7,Spiritual,Cultural,Mid-range,Peak,Tier-1,False,Train,False,False,33.5,18.1,19.0,10.4,9.5,9.5
T_E01807,Himachal Pradesh,13,182559,8,Spiritual,Heritage,Mid-range,Peak,Tier-3,True,Train,False,False,28.6,18.7,21.3,11.3,10.2,9.9
T_E01808,Rishikesh,11,273560,8,Adventure,Spiritual,Luxury,Peak,Tier-3,False,Train,False,False,31.1,18.8,20.8,10.4,9.5,9.4
T_E01809,Varanasi,6,423692,5,Cultural,Food,Luxury,Peak,Tier-2,True,Bus,False,False,32.6,21.3,17.2,10.2,9.3,9.4
T_E01810,Udaipur,18,279495,10,Cultural,Beach,Mid-range,Moderate,Tier-2,False,Train,True,False,25.5,20.3,22.6,11.3,10.3,10.0
T_E01811,Hyderabad,11,357411,8,Beach,Heritage,Mid-range,Peak,Tier-2,True,Train,False,False,29.1,19.5,21.8,10.5,9.5,9.6
T_E01812,Jaipur,23,106393,7,Adventure,Cultural,Mid-range,Moderate,Tier-1,True,Flight,False,False,28.6,19.3,23.2,10.2,9.3,9.4
T_E01813,Agra,24,83740,10,Beach,Cultural,Luxury,Moderate,Tier-2,False,Flight,True,False,29.2,19.9,20.3,10.8,9.9,9.9
T_E01814,Bangalore,13,59266,2,Food,Adventure,Budget,Moderate,Tier-1,False,Train,False,False,26.5,22.2,24.9,8.8,8.8,8.8
T_E01815,Hyderabad,28,187934,4,Adventure,Food,Budget,Moderate,Tier-2,True,Train,False,False,23.0,21.2,27.9,9.3,9.3,9.3
T_E01816,Varanasi,3,355880,4,Spiritual,Heritage,Luxury,Peak,Tier-2,False,Flight,False,False,35.1,18.3,17.4,9.7,9.7,9.8
T_E01817,Himachal Pradesh,17,428610,3,Cultural,Heritage,Mid-range,Moderate,Tier-3,False,Flight,True,False,25.2,20.4,23.6,10.4,10.4,10.0
T_E01818,Udaipur,18,198902,2,Spiritual,Heritage,Mid-range,Moderate,Tier-2,False,Bus,False,False,28.0,19.0,21.8,10.6,10.6,10.0
T_E01819,Himachal Pradesh,21,159850,1,Beach,Cultural,Budget,Off-season,Tier-3,False,Own-vehicle,False,False,20.2,19.8,30.4,9.8,9.8,10.0
T_E01820,Udaipur,4,356613,4,Beach,Heritage,Mid-range,Moderate,Tier-2,False,Flight,True,False,26.5,20.0,23.5,10.0,10.0,10.0
T_E01821,Varanasi,30,251981,9,Heritage,Cultural,Alternative,Moderate,Tier-2,True,Flight,False,False,23.5,20.0,24.5,11.0,11.0,10.0
T_E01822,Varanasi,12,83859,10,Heritage,Cultural,Mid-range,Peak,Tier-2,False,Flight,False,False,29.3,19.7,21.1,10.6,9.7,9.6
T_E01823,Bangalore,9,182095,2,Spiritual,Food,Mid-range,Peak,Tier-1,True,Bus,False,False,34.0,19.9,18.4,9.2,9.2,9.3
T_E01824,Jaipur,11,306831,7,Beach,Cultural,Luxury,Peak,Tier-1,False,Train,False,False,35.2,18.9,18.5,9.7,8.9,8.8
T_E01825,Rajasthan (non-GT),24,341105,10,Beach,Heritage,Mid-range,Off-season,Tier-3,True,Flight,False,False,21.5,20.4,26.3,11.5,10.4,9.9
T_E01826,Kolkata,3,375106,4,Spiritual,Food,Mid-range,Off-season,Tier-2,False,Train,False,False,25.6,21.4,21.7,10.6,10.7,10.0
T_E01827,Hyderabad,20,290192,1,Food,Adventure,Mid-range,Peak,Tier-2,True,Train,True,False,29.6,22.9,20.0,9.2,9.2,9.1
T_E01828,Lucknow,25,171039,5,Spiritual,Cultural,Budget,Off-season,Tier-2,True,Bus,True,False,20.7,18.8,28.6,11.5,10.4,10.0
T_E01829,Northeast India,11,147060,7,Spiritual,Beach,Luxury,Moderate,Tier-3,True,Train,False,False,28.8,18.9,20.2,11.6,10.5,10.0
T_E01830,Kerala,6,489948,2,Food,Beach,Budget,Moderate,Tier-3,False,Bus,True,False,21.3,23.5,26.8,9.5,9.5,9.4
T_E01831,Delhi,19,96126,3,Food,Adventure,Mid-range,Moderate,Tier-1,True,Flight,False,False,29.4,22.7,20.7,9.1,9.1,9.0
T_E01832,Himachal Pradesh,11,161677,6,Beach,Cultural,Mid-range,Off-season,Tier-3,False,Flight,False,False,21.6,20.5,25.9,11.6,10.5,9.9
T_E01833,Pune,28,34429,4,Adventure,Heritage,Budget,Peak,Tier-2,True,Flight,False,False,26.8,19.0,27.1,9.0,9.0,9.1
T_E01834,Delhi,26,315808,5,Beach,Adventure,Budget,Moderate,Tier-1,True,Flight,False,False,25.6,19.0,27.5,9.8,9.0,9.1
T_E01835,Kolkata,7,317323,6,Spiritual,Cultural,Mid-range,Peak,Tier-2,True,Flight,False,False,30.4,18.6,19.6,11.2,10.2,10.0
T_E01836,Himachal Pradesh,30,450984,7,Cultural,Heritage,Mid-range,Off-season,Tier-3,False,Flight,False,True,21.8,20.6,25.2,11.8,10.6,10.0
T_E01837,Hyderabad,26,459818,7,Spiritual,Food,Mid-range,Off-season,Tier-2,False,Train,True,False,24.1,21.5,21.8,11.8,10.8,10.0
T_E01838,Himachal Pradesh,27,179463,2,Spiritual,Food,Budget,Moderate,Tier-3,True,Flight,False,False,21.6,20.9,27.3,10.1,10.1,10.0
T_E01839,Mumbai,23,34154,8,Cultural,Adventure,Budget,Peak,Tier-1,True,Bus,False,False,29.1,18.8,24.9,9.6,8.8,8.8
T_E01840,Himachal Pradesh,26,486400,5,Food,Spiritual,Alternative,Off-season,Tier-3,False,Own-vehicle,False,False,20.2,23.8,24.0,11.0,11.0,10.0
T_E01841,Bangalore,23,349168,9,Spiritual,Food,Budget,Moderate,Tier-1,True,Flight,True,False,26.2,20.1,24.7,10.3,9.4,9.3
T_E01842,Pune,4,124015,1,Beach,Spiritual,Luxury,Moderate,Tier-2,False,Train,False,False,30.9,19.2,20.0,10.0,10.0,9.9
T_E01843,Goa,11,385010,10,Heritage,Beach,Luxury,Moderate,Tier-1,False,Flight,False,False,32.3,19.2,19.9,10.1,9.2,9.3
T_E01844,Bangalore,3,105823,3,Adventure,Spiritual,Budget,Peak,Tier-1,False,Own-vehicle,False,False,30.1,18.2,25.5,8.7,8.7,8.8
T_E01845,Lucknow,23,230573,2,Adventure,Cultural,Mid-range,Peak,Tier-2,True,Flight,False,False,30.1,19.4,22.4,9.4,9.4,9.3
T_E01846,Pune,29,401219,5,Spiritual,Heritage,Budget,Peak,Tier-2,True,Flight,False,True,26.5,18.3,25.3,10.6,9.7,9.6
T_E01847,Rishikesh,14,321727,10,Cultural,Heritage,Mid-range,Peak,Tier-3,True,Train,False,False,27.8,19.9,21.8,10.8,9.9,9.8
T_E01848,Lucknow,15,372566,10,Heritage,Adventure,Mid-range,Moderate,Tier-2,False,Own-vehicle,False,False,25.0,20.0,24.0,11.0,10.0,10.0
T_E01849,Udaipur,24,121287,3,Cultural,Heritage,Budget,Off-season,Tier-2,False,Flight,False,False,21.5,19.9,28.8,9.9,9.9,10.0
T_E01850,Himachal Pradesh,9,492695,6,Spiritual,Adventure,Budget,Off-season,Tier-3,True,Train,False,False,20.3,18.5,30.1,11.0,10.1,10.0
T_E01851,Agra,15,428592,9,Food,Adventure,Budget,Off-season,Tier-2,True,Train,False,False,20.2,23.4,27.3,10.3,9.4,9.4
T_E01852,Goa,6,108859,2,Beach,Cultural,Mid-range,Off-season,Tier-1,True,Train,False,False,28.6,19.5,23.2,9.5,9.5,9.7
T_E01853,Udaipur,19,417088,6,Food,Adventure,Budget,Peak,Tier-2,False,Bus,False,False,25.5,22.5,24.4,9.7,8.9,9.0
T_E01854,Kolkata,11,402798,8,Cultural,Spiritual,Budget,Peak,Tier-2,True,Own-vehicle,True,False,26.4,18.9,25.1,10.5,9.6,9.5
T_E01855,Varanasi,4,458456,2,Cultural,Food,Luxury,Moderate,Tier-2,True,Bus,False,False,30.5,21.9,18.3,9.8,9.8,9.7
T_E01856,Pune,30,498290,7,Cultural,Adventure,Mid-range,Peak,Tier-2,True,Flight,False,False,29.2,19.6,21.4,10.5,9.6,9.7
T_E01857,Northeast India,30,290141,9,Cultural,Spiritual,Luxury,Peak,Tier-3,False,Train,False,False,32.1,19.1,18.4,10.8,9.8,9.8
T_E01858,Agra,16,118011,5,Adventure,Heritage,Budget,Peak,Tier-2,True,Flight,False,False,25.7,19.1,27.2,9.9,9.1,9.0
T_E01859,Kolkata,22,164972,1,Adventure,Beach,Mid-range,Moderate,Tier-2,True,Train,False,False,26.2,19.8,24.8,9.8,9.8,9.6
T_E01860,Himachal Pradesh,5,451889,8,Spiritual,Adventure,Mid-range,Peak,Tier-3,True,Flight,False,False,28.2,18.6,22.1,11.1,10.1,9.9
T_E01861,Himachal Pradesh,2,38360,1,Spiritual,Adventure,Mid-range,Peak,Tier-3,True,Train,False,False,29.5,18.5,22.0,10.0,10.0,10.0
T_E01862,Bangalore,13,317259,3,Beach,Heritage,Mid-range,Moderate,Tier-1,False,Flight,False,False,30.1,19.4,22.4,9.4,9.4,9.3
T_E01863,Agra,4,143501,8,Adventure,Cultural,Budget,Moderate,Tier-2,True,Train,False,False,21.8,19.5,29.1,10.5,9.5,9.6
T_E01864,Rajasthan (non-GT),11,311293,3,Beach,Heritage,Mid-range,Peak,Tier-3,False,Flight,False,False,28.8,19.6,22.8,9.6,9.6,9.6
T_E01865,Udaipur,10,100018,2,Adventure,Spiritual,Alternative,Moderate,Tier-2,True,Flight,False,False,24.8,19.1,25.6,9.8,10.8,9.9
T_E01866,Himachal Pradesh,24,263491,9,Food,Cultural,Mid-range,Peak,Tier-3,True,Train,False,False,27.2,23.5,19.9,10.4,9.5,9.5
T_E01867,Pune,5,346767,5,Heritage,Spiritual,Budget,Peak,Tier-2,False,Train,False,False,26.2,18.8,25.7,10.4,9.5,9.4
T_E01868,Kolkata,8,446572,7,Spiritual,Adventure,Mid-range,Moderate,Tier-2,False,Flight,False,False,26.1,18.9,22.8,11.7,10.6,9.9
T_E01869,Pune,16,333799,4,Cultural,Adventure,Mid-range,Off-season,Tier-2,False,Train,True,False,24.9,20.2,24.4,10.2,10.3,10.0
T_E01870,Rajasthan (non-GT),18,34165,2,Cultural,Spiritual,Mid-range,Peak,Tier-3,False,Flight,True,False,29.6,19.3,21.0,10.0,10.1,10.0
T_E01871,Udaipur,4,141799,4,Cultural,Heritage,Mid-range,Peak,Tier-2,False,Own-vehicle,False,False,30.7,19.7,20.6,9.7,9.7,9.6
T_E01872,Pune,26,29377,8,Beach,Cultural,Budget,Moderate,Tier-2,True,Train,False,False,21.9,19.7,28.2,10.7,9.7,9.8
