user_trip_id,destination,total_trip_budget_inr,accommodation_budget_inr,trip_duration_days,group_size,primary_interest,travel_season,destination_cost_tier,is_group_trip,accommodation_type
U_E01459,Goa,13236,5625,4,10,Cultural,Moderate,Tier-1,True,0
U_E01460,Northeast India,147596,29519,24,6,Cultural,Peak,Tier-3,True,0
U_E01461,Bangalore,321241,72279,26,7,Cultural,Peak,Tier-1,True,0
U_E01462,Northeast India,27816,6954,28,10,Food,Peak,Tier-3,True,0
U_E01463,Hyderabad,36073,9920,18,5,Cultural,Moderate,Tier-2,True,0
U_E01464,Rajasthan (non-GT),447196,134159,16,9,Spiritual,Peak,Tier-3,True,1
U_E01465,Kerala,196549,63878,3,1,Heritage,Peak,Tier-3,False,2
U_E01466,Jaipur,179567,62848,23,10,Cultural,Moderate,Tier-1,True,0
U_E01467,Varanasi,131171,49189,30,5,Adventure,Off-season,Tier-2,True,3
U_E01468,Delhi,150869,60348,21,6,Heritage,Peak,Tier-1,True,0
U_E01469,Hyderabad,495295,210500,21,1,Spiritual,Peak,Tier-2,False,1
U_E01470,Mumbai,182205,36441,21,9,Spiritual,Moderate,Tier-1,True,0
U_E01471,Delhi,187863,42269,20,4,Cultural,Peak,Tier-1,True,0
U_E01472,Kerala,441021,110255,22,7,Food,Moderate,Tier-3,True,1
U_E01473,Jaipur,307773,84638,4,5,Food,Off-season,Tier-1,True,2
U_E01474,Bangalore,490371,147111,17,8,Spiritual,Moderate,Tier-1,True,1
U_E01475,Varanasi,44711,14531,11,7,Cultural,Peak,Tier-2,True,0
U_E01476,Lucknow,291234,101932,3,6,Food,Moderate,Tier-2,True,2
U_E01477,Agra,350564,131462,21,3,Food,Moderate,Tier-2,True,1
U_E01478,Lucknow,336429,134572,24,7,Beach,Peak,Tier-2,True,1
U_E01479,Mumbai,332013,141106,2,5,Spiritual,Peak,Tier-1,True,2
U_E01480,Delhi,416261,83252,6,10,Beach,Peak,Tier-1,True,2
U_E01481,Hyderabad,8002,2000,26,9,Beach,Moderate,Tier-2,True,0
U_E01482,Mumbai,275309,68827,8,9,Food,Moderate,Tier-1,True,1
U_E01483,Lucknow,132046,36313,11,8,Food,Off-season,Tier-2,True,0
U_E01484,Agra,442307,132692,8,4,Food,Peak,Tier-2,True,2
U_E01485,Rishikesh,263135,85519,27,3,Cultural,Peak,Tier-3,True,0
U_E01486,Kolkata,129115,45190,28,1,Spiritual,Peak,Tier-2,False,0
U_E01487,Rishikesh,270928,101598,16,9,Spiritual,Peak,Tier-3,True,3
U_E01488,Rishikesh,64373,25749,5,4,Heritage,Peak,Tier-3,True,1
U_E01489,Lucknow,156732,66611,8,10,Beach,Moderate,Tier-2,True,1
U_E01490,Himachal Pradesh,250979,50196,24,4,Heritage,Moderate,Tier-3,True,0
U_E01491,Delhi,341827,76911,30,7,Heritage,Moderate,Tier-1,True,0
U_E01492,Varanasi,80598,20150,25,10,Heritage,Moderate,Tier-2,True,0
U_E01493,Rajasthan (non-GT),308062,84717,22,10,Food,Moderate,Tier-3,True,0
U_E01494,Varanasi,431967,129590,11,6,Beach,Moderate,Tier-2,True,1
U_E01495,Kerala,147708,48005,8,5,Beach,Off-season,Tier-3,True,1
U_E01496,Himachal Pradesh,275274,96346,27,5,Beach,Moderate,Tier-3,True,0
U_E01497,Agra,358870,134576,5,9,Heritage,Moderate,Tier-2,True,2
U_E01498,Northeast India,287549,115020,12,9,Heritage,Moderate,Tier-3,True,1
U_E01499,Agra,436700,185598,6,5,Adventure,Peak,Tier-2,True,2
U_E01500,Rishikesh,356258,71252,1,5,Food,Peak,Tier-3,True,2
U_E01501,Himachal Pradesh,149739,33691,13,10,Heritage,Peak,Tier-3,True,0
U_E01502,Pune,262315,65579,23,4,Spiritual,Moderate,Tier-2,True,0
U_E01503,Bangalore,91543,25174,30,1,Food,Peak,Tier-1,False,0
U_E01504,Northeast India,497293,149188,13,10,Cultural,Off-season,Tier-3,True,1
U_E01505,Kolkata,325963,105938,24,10,Spiritual,Moderate,Tier-2,True,0
U_E01506,Bangalore,39204,13721,18,3,Spiritual,Peak,Tier-1,True,0
U_E01507,Delhi,116092,43534,6,9,Cultural,Off-season,Tier-1,True,1
U_E01508,Udaipur,238767,95507,13,5,Beach,Moderate,Tier-2,True,1
U_E01509,Pune,323049,137296,8,3,Adventure,Peak,Tier-2,True,2
U_E01510,Rishikesh,98810,19762,4,4,Spiritual,Moderate,Tier-3,True,3
U_E01511,Mumbai,269149,60559,24,3,Spiritual,Moderate,Tier-1,True,0
U_E01512,Delhi,232341,58085,9,10,Beach,Moderate,Tier-1,True,1
U_E01513,Pune,260106,71529,29,2,Spiritual,Moderate,Tier-2,False,0
U_E01514,Goa,178461,53538,11,6,Spiritual,Moderate,Tier-1,True,0
U_E01515,Udaipur,345391,112252,11,9,Spiritual,Peak,Tier-2,True,1
U_E01516,Rishikesh,179363,62777,3,3,Cultural,Off-season,Tier-3,True,2
U_E01517,Rajasthan (non-GT),283169,106188,8,9,Heritage,Moderate,Tier-3,True,2
U_E01518,Rajasthan (non-GT),102480,40992,27,8,Cultural,Off-season,Tier-3,True,0
U_E01519,Agra,473691,201319,29,7,Beach,Peak,Tier-2,True,1
U_E01520,Hyderabad,8440,2000,26,7,Spiritual,Moderate,Tier-2,True,0
U_E01521,Lucknow,342539,77071,19,3,Adventure,Off-season,Tier-2,True,0
U_E01522,Varanasi,479045,119761,7,7,Cultural,Peak,Tier-2,True,2
U_E01523,Delhi,475045,130637,5,5,Heritage,Moderate,Tier-1,True,2
U_E01524,Hyderabad,242437,72731,3,5,Beach,Peak,Tier-2,True,2
U_E01525,Goa,272494,88561,28,7,Food,Moderate,Tier-1,True,0
U_E01526,Northeast India,210566,73698,27,6,Food,Off-season,Tier-3,True,0
U_E01527,Kerala,222657,83496,8,3,Heritage,Peak,Tier-3,True,1
U_E01528,Delhi,253874,101550,21,7,Heritage,Peak,Tier-1,True,0
U_E01529,Delhi,421417,179102,6,4,Beach,Peak,Tier-1,True,2
U_E01530,Rishikesh,50143,10029,12,1,Adventure,Moderate,Tier-3,False,3
U_E01531,Rajasthan (non-GT),464556,104525,13,1,Adventure,Peak,Tier-3,False,1
U_E01532,Rishikesh,494764,123691,6,4,Cultural,Off-season,Tier-3,True,2
U_E01533,Lucknow,317603,87341,4,1,Beach,Moderate,Tier-2,False,2
U_E01534,Delhi,236883,71065,18,8,Adventure,Peak,Tier-1,True,0
U_E01535,Rajasthan (non-GT),450715,146482,29,7,Beach,Peak,Tier-3,True,1
U_E01536,Rishikesh,158845,55596,13,3,Food,Moderate,Tier-3,True,0
U_E01537,Kerala,333769,125163,13,2,Cultural,Moderate,Tier-3,False,1
U_E01538,Northeast India,483889,193556,5,9,Cultural,Peak,Tier-3,True,2
U_E01539,Kerala,152162,64669,7,10,Heritage,Peak,Tier-3,True,1
U_E01540,Mumbai,187043,37409,25,5,Food,Off-season,Tier-1,True,0
U_E01541,Hyderabad,214575,48279,26,6,Heritage,Moderate,Tier-2,True,0
U_E01542,Mumbai,335293,83823,28,10,Cultural,Moderate,Tier-1,True,0
U_E01543,Jaipur,472449,129923,17,4,Beach,Moderate,Tier-1,True,1
U_E01544,Agra,388738,116621,1,1,Cultural,Peak,Tier-2,False,2
U_E01545,Hyderabad,121498,39487,3,1,Beach,Peak,Tier-2,False,2
U_E01546,Pune,288079,100828,3,7,Beach,Peak,Tier-2,True,2
U_E01547,Kerala,21366,8012,21,9,Beach,Peak,Tier-3,True,0
U_E01548,Northeast India,480239,192096,1,4,Heritage,Off-season,Tier-3,True,2
U_E01549,Udaipur,290341,123395,25,3,Adventure,Peak,Tier-2,True,0
U_E01550,Rajasthan (non-GT),440552,88110,1,4,Beach,Moderate,Tier-3,True,2
U_E01551,Lucknow,446400,100440,23,3,Adventure,Peak,Tier-2,True,0
U_E01552,Mumbai,216189,54047,13,10,Food,Moderate,Tier-1,True,0
U_E01553,Rishikesh,495237,136190,20,9,Cultural,Peak,Tier-3,True,1
U_E01554,Lucknow,161353,48406,16,9,Cultural,Peak,Tier-2,True,0
U_E01555,Agra,461072,149848,14,4,Cultural,Off-season,Tier-2,True,1
U_E01556,Kerala,484257,169490,9,6,Food,Peak,Tier-3,True,2
U_E01557,Agra,139054,52145,30,1,Cultural,Peak,Tier-2,False,0
U_E01558,Lucknow,179803,71921,25,4,Adventure,Moderate,Tier-2,True,0
U_E01559,Agra,133181,56602,14,1,Heritage,Peak,Tier-2,False,0
U_E01560,Varanasi,359435,71887,8,8,Heritage,Off-season,Tier-2,True,1
U_E01561,Goa,225258,50683,5,1,Food,Moderate,Tier-1,False,1
U_E01562,Kolkata,282453,70613,24,7,Heritage,Moderate,Tier-2,True,0
U_E01563,Hyderabad,289837,79705,21,4,Adventure,Moderate,Tier-2,True,0
U_E01564,Northeast India,428711,128613,10,7,Adventure,Moderate,Tier-3,True,3
U_E01565,Hyderabad,357852,116302,16,5,Heritage,Off-season,Tier-2,True,1
U_E01566,Jaipur,425959,149086,28,2,Cultural,Peak,Tier-1,False,1
U_E01567,Himachal Pradesh,330313,123867,23,5,Heritage,Off-season,Tier-3,True,1
U_E01568,Udaipur,96460,38584,26,2,Heritage,Moderate,Tier-2,False,0
U_E01569,Jaipur,394233,167549,1,3,Heritage,Moderate,Tier-1,True,2
U_E01570,Udaipur,152145,30429,4,6,Adventure,Peak,Tier-2,True,1
U_E01571,Rishikesh,19889,4475,20,4,Heritage,Peak,Tier-3,True,0
U_E01572,Hyderabad,167547,41887,14,6,Spiritual,Off-season,Tier-2,True,0
U_E01573,Goa,265784,73091,15,7,Cultural,Peak,Tier-1,True,0
U_E01574,Kolkata,499478,149843,29,4,Beach,Peak,Tier-2,True,1
U_E01575,Delhi,429464,139576,10,4,Cultural,Peak,Tier-1,True,2
U_E01576,Pune,38503,13476,15,9,Heritage,Peak,Tier-2,True,0
U_E01577,Udaipur,259174,97190,28,1,Food,Peak,Tier-2,False,0
U_E01578,Bangalore,228072,91229,15,10,Food,Moderate,Tier-1,True,1
U_E01579,Kolkata,74853,31813,25,4,Spiritual,Moderate,Tier-2,True,0
U_E01580,Goa,320719,64144,22,7,Food,Peak,Tier-1,True,0
U_E01581,Kerala,423932,95385,8,7,Spiritual,Moderate,Tier-3,True,3
U_E01582,Hyderabad,201900,50475,12,10,Food,Peak,Tier-2,True,0
U_E01583,Bangalore,320879,88242,3,7,Food,Peak,Tier-1,True,2
U_E01584,Pune,231276,69383,24,9,Adventure,Peak,Tier-2,True,0
U_E01585,Hyderabad,98666,32066,1,10,Spiritual,Off-season,Tier-2,True,2
U_E01586,Lucknow,135493,47423,28,2,Cultural,Moderate,Tier-2,False,0
U_E01587,Goa,337907,126715,10,4,Cultural,Moderate,Tier-1,True,2
U_E01588,Rajasthan (non-GT),449140,179656,17,10,Spiritual,Peak,Tier-3,True,1
U_E01589,Rishikesh,32751,13919,1,8,Adventure,Peak,Tier-3,True,3
U_E01590,Himachal Pradesh,478576,95715,1,10,Beach,Moderate,Tier-3,True,2
U_E01591,Mumbai,179249,40331,4,6,Beach,Off-season,Tier-1,True,1
U_E01592,Northeast India,360466,90116,26,5,Spiritual,Peak,Tier-3,True,3
U_E01593,Goa,30797,8469,10,10,Spiritual,Peak,Tier-1,True,0
U_E01594,Rajasthan (non-GT),224039,67212,22,7,Food,Off-season,Tier-3,True,0
U_E01595,Northeast India,164343,53411,22,2,Cultural,Moderate,Tier-3,False,0
U_E01596,Rajasthan (non-GT),259120,90692,2,9,Cultural,Peak,Tier-3,True,2
U_E01597,Hyderabad,264157,99059,27,9,Food,Peak,Tier-2,True,0
U_E01598,Kerala,448548,179419,2,10,Cultural,Moderate,Tier-3,True,2
U_E01599,Hyderabad,476690,202593,10,4,Food,Moderate,Tier-2,True,2
U_E01600,Agra,477976,95595,1,7,Beach,Off-season,Tier-2,True,2
U_E01601,Delhi,120314,27071,13,2,Beach,Moderate,Tier-1,False,0
U_E01602,Rajasthan (non-GT),387921,96980,7,7,Cultural,Moderate,Tier-3,True,2
U_E01603,Rishikesh,160008,44002,30,9,Food,Moderate,Tier-3,True,0
U_E01604,Northeast India,332177,99653,9,6,Cultural,Peak,Tier-3,True,1
U_E01605,Kerala,491085,159603,21,9,Beach,Off-season,Tier-3,True,1
U_E01606,Bangalore,388759,136066,17,4,Spiritual,Peak,Tier-1,True,1
U_E01607,Varanasi,110675,41503,8,2,Food,Peak,Tier-2,False,1
U_E01608,Jaipur,314629,125852,4,2,Spiritual,Moderate,Tier-1,False,2
U_E01609,Rajasthan (non-GT),248302,105528,29,4,Beach,Peak,Tier-3,True,0
U_E01610,Agra,134174,26835,28,3,Beach,Moderate,Tier-2,True,0
U_E01611,Udaipur,396550,89224,10,9,Spiritual,Off-season,Tier-2,True,1
U_E01612,Delhi,61386,15346,1,10,Heritage,Peak,Tier-1,True,2
U_E01613,Northeast India,132234,36364,22,10,Adventure,Peak,Tier-3,True,3
U_E01614,Mumbai,140270,42081,16,8,Heritage,Moderate,Tier-1,True,0
U_E01615,Rajasthan (non-GT),482023,156657,4,6,Food,Peak,Tier-3,True,2
U_E01616,Bangalore,60399,21140,12,2,Adventure,Moderate,Tier-1,False,0
U_E01617,Goa,145056,54396,3,10,Heritage,Moderate,Tier-1,True,2
U_E01618,Goa,203985,81594,26,2,Beach,Moderate,Tier-1,False,0
U_E01619,Hyderabad,381720,162231,23,6,Food,Peak,Tier-2,True,1
U_E01620,Rajasthan (non-GT),171181,34236,29,4,Heritage,Off-season,Tier-3,True,0
U_E01621,Kerala,432201,97245,12,3,Beach,Peak,Tier-3,True,1
U_E01622,Delhi,374465,93616,27,4,Beach,Off-season,Tier-1,True,0
U_E01623,Rajasthan (non-GT),132248,36368,27,1,Cultural,Moderate,Tier-3,False,0
U_E01624,Udaipur,78988,23696,10,2,Cultural,Peak,Tier-2,False,0
U_E01625,Goa,371656,120788,15,9,Heritage,Off-season,Tier-1,True,1
U_E01626,Kolkata,234524,82083,9,6,Beach,Peak,Tier-2,True,1
U_E01627,Goa,94955,35608,22,8,Heritage,Peak,Tier-1,True,0
U_E01628,Kerala,351057,140423,26,7,Cultural,Peak,Tier-3,True,1
U_E01629,Agra,190318,80885,6,3,Beach,Peak,Tier-2,True,2
U_E01630,Agra,48671,9734,17,3,Adventure,Moderate,Tier-2,True,0
U_E01631,Rajasthan (non-GT),356701,80258,4,1,Spiritual,Moderate,Tier-3,False,2
U_E01632,Himachal Pradesh,372751,93188,5,8,Food,Moderate,Tier-3,True,2
U_E01633,Jaipur,6987,2000,18,4,Heritage,Moderate,Tier-1,True,0
U_E01634,Lucknow,236989,71097,25,1,Adventure,Peak,Tier-2,False,0
U_E01635,Varanasi,196951,64009,30,4,Beach,Moderate,Tier-2,True,0
U_E01636,Pune,144467,50563,16,3,Adventure,Moderate,Tier-2,True,0
U_E01637,Bangalore,450671,169002,14,10,Beach,Moderate,Tier-1,True,2
U_E01638,Udaipur,414485,165794,14,2,Heritage,Peak,Tier-2,False,1
U_E01639,Bangalore,364160,154768,28,8,Spiritual,Peak,Tier-1,True,1
U_E01640,Mumbai,150493,30099,27,10,Cultural,Moderate,Tier-1,True,0
U_E01641,Rishikesh,417599,93960,16,8,Food,Off-season,Tier-3,True,1
U_E01642,Udaipur,386652,96663,11,8,Beach,Moderate,Tier-2,True,1
U_E01643,Hyderabad,23064,6343,24,8,Food,Peak,Tier-2,True,0
U_E01644,Agra,350497,105149,11,1,Cultural,Peak,Tier-2,False,1
U_E01645,Mumbai,348719,113334,12,9,Spiritual,Moderate,Tier-1,True,1
U_E01646,Udaipur,151084,52879,18,7,Spiritual,Peak,Tier-2,True,0
U_E01647,Delhi,50508,18940,8,9,Adventure,Peak,Tier-1,True,0
U_E01648,Goa,7970,3188,27,6,Food,Moderate,Tier-1,True,0
U_E01649,Rajasthan (non-GT),430387,182914,4,10,Heritage,Peak,Tier-3,True,2
U_E01650,Agra,440688,88138,26,1,Beach,Peak,Tier-2,False,0
U_E01651,Hyderabad,230596,51884,11,7,Cultural,Peak,Tier-2,True,0
U_E01652,Agra,262709,65677,18,4,Food,Moderate,Tier-2,True,0
U_E01653,Rajasthan (non-GT),167564,46080,15,7,Heritage,Moderate,Tier-3,True,0
U_E01654,Mumbai,146258,43877,10,8,Cultural,Moderate,Tier-1,True,0
U_E01655,Hyderabad,182368,59270,12,7,Heritage,Off-season,Tier-2,True,0
U_E01656,Goa,286835,100392,22,7,Adventure,Peak,Tier-1,True,0
U_E01657,Varanasi,162984,61119,4,5,Adventure,Peak,Tier-2,True,3
U_E01658,Jaipur,392584,157034,16,6,Food,Peak,Tier-1,True,1
U_E01659,Kerala,19603,8331,18,4,Cultural,Peak,Tier-3,True,0
U_E01660,Bangalore,80551,16110,9,6,Food,Peak,Tier-1,True,0
U_E01661,Hyderabad,125610,28262,16,10,Food,Moderate,Tier-2,True,0
U_E01662,Lucknow,325056,81264,15,6,Heritage,Off-season,Tier-2,True,1
U_E01663,Bangalore,30302,8333,26,2,Spiritual,Peak,Tier-1,False,0
U_E01664,Delhi,22984,6895,14,4,Food,Peak,Tier-1,True,0
U_E01665,Agra,356750,115944,11,10,Heritage,Moderate,Tier-2,True,1
U_E01666,Kerala,379116,132691,12,6,Cultural,Peak,Tier-3,True,1
U_E01667,Goa,141305,52989,12,9,Heritage,Peak,Tier-1,True,0
U_E01668,Udaipur,189779,75912,19,4,Spiritual,Peak,Tier-2,True,0
U_E01669,Varanasi,420228,178597,27,1,Cultural,Off-season,Tier-2,False,1
U_E01670,Varanasi,462921,92584,30,3,Adventure,Peak,Tier-2,True,3
U_E01671,Delhi,37226,8376,2,1,Food,Peak,Tier-1,False,0
U_E01672,Lucknow,264822,66206,24,1,Adventure,Peak,Tier-2,False,0
U_E01673,Agra,111409,30637,2,8,Food,Off-season,Tier-2,True,2
U_E01674,Pune,178957,53687,15,1,Cultural,Peak,Tier-2,False,0
U_E01675,Jaipur,273835,88996,14,2,Adventure,Peak,Tier-1,False,1
U_E01676,Pune,213095,74583,29,5,Adventure,Moderate,Tier-2,True,0
U_E01677,Pune,89765,33662,17,4,Heritage,Off-season,Tier-2,True,0
U_E01678,Himachal Pradesh,236584,94634,4,7,Cultural,Off-season,Tier-3,True,2
U_E01679,Jaipur,246987,104969,3,6,Adventure,Moderate,Tier-1,True,2
U_E01680,Rajasthan (non-GT),315868,63174,17,8,Beach,Moderate,Tier-3,True,0
U_E01681,Lucknow,391243,88030,7,5,Cultural,Moderate,Tier-2,True,2
U_E01682,Rishikesh,309386,77346,2,1,Food,Peak,Tier-3,False,2
U_E01683,Rajasthan (non-GT),288831,79429,3,1,Beach,Peak,Tier-3,False,2
U_E01684,Bangalore,256720,77016,13,8,Food,Moderate,Tier-1,True,1
U_E01685,Udaipur,121443,39469,27,7,Heritage,Moderate,Tier-2,True,0
U_E01686,Pune,105625,36969,2,5,Adventure,Peak,Tier-2,True,2
U_E01687,Kerala,228717,85769,16,10,Heritage,Off-season,Tier-3,True,1
U_E01688,Bangalore,357600,143040,5,9,Beach,Moderate,Tier-1,True,2
U_E01689,Northeast India,187985,79894,3,2,Spiritual,Peak,Tier-3,False,3
U_E01690,Jaipur,116619,23324,22,9,Food,Moderate,Tier-1,True,0
U_E01691,Lucknow,291060,65488,6,5,Heritage,Moderate,Tier-2,True,1
U_E01692,Varanasi,464804,116201,4,1,Beach,Peak,Tier-2,False,2
U_E01693,Hyderabad,250679,68937,16,5,Heritage,Moderate,Tier-2,True,0
U_E01694,Varanasi,112804,33841,9,7,Cultural,Off-season,Tier-2,True,0
U_E01695,Pune,210364,68368,10,4,Food,Peak,Tier-2,True,1
U_E01696,Pune,419323,146763,2,10,Heritage,Peak,Tier-2,True,2
U_E01697,Hyderabad,374172,140314,3,9,Heritage,Peak,Tier-2,True,2
U_E01698,Kolkata,82576,33030,5,5,Cultural,Moderate,Tier-2,True,1
U_E01699,Goa,467005,198477,4,8,Adventure,Moderate,Tier-1,True,2
U_E01700,Mumbai,391778,78356,16,8,Adventure,Moderate,Tier-1,True,0
U_E01701,Himachal Pradesh,240970,54218,8,7,Cultural,Moderate,Tier-3,True,1
U_E01702,Jaipur,17878,4470,10,10,Beach,Moderate,Tier-1,True,0
U_E01703,Pune,280787,77216,19,10,Food,Peak,Tier-2,True,0
U_E01704,Agra,430247,129074,3,7,Spiritual,Moderate,Tier-2,True,2
U_E01705,Kerala,303626,98678,2,7,Heritage,Peak,Tier-3,True,2
U_E01706,Kolkata,204411,71544,28,8,Spiritual,Peak,Tier-2,True,0
U_E01707,Mumbai,438220,164332,23,1,Heritage,Moderate,Tier-1,False,1
U_E01708,Northeast India,260896,104358,28,6,Adventure,Moderate,Tier-3,True,3
U_E01709,Agra,43401,18445,29,2,Food,Moderate,Tier-2,False,0
U_E01710,Agra,131129,26226,30,4,Heritage,Peak,Tier-2,True,0
U_E01711,Lucknow,287021,64580,6,1,Heritage,Moderate,Tier-2,False,1
U_E01712,Varanasi,380701,95175,22,4,Adventure,Moderate,Tier-2,True,3
U_E01713,Northeast India,284018,78105,27,3,Food,Off-season,Tier-3,True,0
U_E01714,Varanasi,486125,145838,28,8,Food,Peak,Tier-2,True,1
U_E01715,Bangalore,105746,34367,10,6,Food,Off-season,Tier-1,True,0
U_E01716,Agra,306175,107161,5,5,Cultural,Peak,Tier-2,True,2
U_E01717,Agra,207106,77665,24,7,Spiritual,Off-season,Tier-2,True,0
U_E01718,Kolkata,289253,115701,12,6,Cultural,Moderate,Tier-2,True,1
U_E01719,Udaipur,328631,139668,17,4,Beach,Peak,Tier-2,True,1
U_E01720,Jaipur,159607,31921,20,10,Spiritual,Moderate,Tier-1,True,0
U_E01721,Kerala,120607,27137,7,10,Adventure,Peak,Tier-3,True,3
U_E01722,Varanasi,355292,88823,26,4,Spiritual,Moderate,Tier-2,True,3
U_E01723,Rishikesh,56790,15617,15,7,Spiritual,Moderate,Tier-3,True,3
U_E01724,Rishikesh,75137,22541,30,7,Food,Moderate,Tier-3,True,0
U_E01725,Kolkata,50030,16260,3,7,Heritage,Peak,Tier-2,True,1
U_E01726,Lucknow,102447,35856,17,4,Food,Moderate,Tier-2,True,0
U_E01727,Himachal Pradesh,325481,122055,9,9,Beach,Peak,Tier-3,True,2
U_E01728,Pune,264242,105697,20,3,Spiritual,Moderate,Tier-2,True,1
U_E01729,Northeast India,299639,127347,30,2,Beach,Off-season,Tier-3,False,0
U_E01730,Lucknow,449828,89966,20,3,Heritage,Peak,Tier-2,True,0
U_E01731,Pune,238568,53678,28,2,Heritage,Moderate,Tier-2,False,0
U_E01732,Jaipur,8739,2185,19,4,Adventure,Moderate,Tier-1,True,0
U_E01733,Delhi,497565,136830,3,5,Adventure,Peak,Tier-1,True,2
U_E01734,Delhi,315993,94798,18,5,Food,Moderate,Tier-1,True,1
U_E01735,Himachal Pradesh,138735,45089,8,2,Heritage,Off-season,Tier-3,False,1
U_E01736,Udaipur,54369,19029,21,9,Adventure,Peak,Tier-2,True,0
U_E01737,Lucknow,36593,13722,26,4,Adventure,Peak,Tier-2,True,0
U_E01738,Lucknow,42953,17181,10,2,Food,Moderate,Tier-2,False,0
U_E01739,Mumbai,478901,203533,2,3,Heritage,Off-season,Tier-1,True,2
U_E01740,Lucknow,317474,63495,13,7,Adventure,Off-season,Tier-2,True,0
U_E01741,Himachal Pradesh,293424,66020,29,1,Spiritual,Peak,Tier-3,False,3
U_E01742,Varanasi,376810,94202,10,3,Spiritual,Peak,Tier-2,True,3
U_E01743,Lucknow,189812,52198,11,1,Beach,Peak,Tier-2,False,0
U_E01744,Pune,291793,87538,27,2,Adventure,Moderate,Tier-2,False,0
U_E01745,Varanasi,381320,123929,9,3,Cultural,Moderate,Tier-2,True,2
U_E01746,Agra,161306,56457,24,6,Adventure,Off-season,Tier-2,True,0
U_E01747,Delhi,435612,163354,7,8,Food,Off-season,Tier-1,True,2
U_E01748,Agra,172897,69159,15,5,Heritage,Peak,Tier-2,True,0
U_E01749,Rajasthan (non-GT),323653,137553,3,7,Adventure,Moderate,Tier-3,True,2
U_E01750,Jaipur,7232,2000,11,4,Spiritual,Peak,Tier-1,True,0
U_E01751,Bangalore,82602,18585,8,8,Adventure,Peak,Tier-1,True,0
U_E01752,Pune,451295,112824,5,9,Beach,Peak,Tier-2,True,2
U_E01753,Himachal Pradesh,220341,60594,25,1,Cultural,Peak,Tier-3,False,0
U_E01754,Hyderabad,493826,148148,10,8,Beach,Peak,Tier-2,True,2
U_E01755,Jaipur,141017,45831,5,2,Beach,Moderate,Tier-1,False,1
U_E01756,Kerala,367107,128487,16,1,Adventure,Peak,Tier-3,False,3
U_E01757,Northeast India,354937,133101,16,6,Cultural,Off-season,Tier-3,True,1
U_E01758,Agra,29292,11717,15,4,Cultural,Off-season,Tier-2,True,0
U_E01759,Varanasi,485358,206277,10,6,Adventure,Peak,Tier-2,True,3
U_E01760,Agra,119189,23838,20,8,Adventure,Peak,Tier-2,True,0
U_E01761,Kolkata,77308,17394,14,2,Beach,Moderate,Tier-2,False,0
U_E01762,Agra,94527,23632,2,5,Heritage,Peak,Tier-2,True,1
U_E01763,Rishikesh,271659,74706,10,7,Heritage,Peak,Tier-3,True,1
U_E01764,Kolkata,25722,7717,22,4,Beach,Peak,Tier-2,True,0
U_E01765,Udaipur,155075,50399,25,10,Food,Off-season,Tier-2,True,0
U_E01766,Delhi,293412,102694,4,2,Cultural,Moderate,Tier-1,False,2
U_E01767,Northeast India,347880,130455,5,10,Adventure,Moderate,Tier-3,True,3
U_E01768,Udaipur,482371,192948,30,6,Cultural,Moderate,Tier-2,True,1
U_E01769,Bangalore,208549,88633,8,6,Heritage,Off-season,Tier-1,True,1
U_E01770,Mumbai,322088,64418,28,10,Cultural,Moderate,Tier-1,True,0
U_E01771,Pune,392467,88305,6,2,Spiritual,Moderate,Tier-2,False,2
U_E01772,Rishikesh,165483,41371,6,4,Cultural,Off-season,Tier-3,True,1
U_E01773,Jaipur,324769,89311,23,4,Spiritual,Off-season,Tier-1,True,0
U_E01774,Delhi,424774,127432,4,9,Cultural,Moderate,Tier-1,True,2
U_E01775,Bangalore,375413,122009,24,2,Food,Moderate,Tier-1,False,1
U_E01776,Varanasi,115431,40401,7,5,Cultural,Off-season,Tier-2,True,1
U_E01777,Delhi,186670,70001,10,8,Heritage,Peak,Tier-1,True,1
U_E01778,Northeast India,495621,198248,21,2,Adventure,Peak,Tier-3,False,3
U_E01779,Agra,197931,84121,17,6,Spiritual,Moderate,Tier-2,True,0
U_E01780,Rishikesh,491495,98299,15,1,Cultural,Peak,Tier-3,False,1
U_E01781,Northeast India,108022,24305,9,2,Adventure,Moderate,Tier-3,False,3
U_E01782,Agra,433273,108318,26,9,Cultural,Moderate,Tier-2,True,0
U_E01783,Northeast India,437331,120266,16,2,Food,Off-season,Tier-3,False,1
U_E01784,Agra,126708,38012,27,6,Spiritual,Off-season,Tier-2,True,0
U_E01785,Rishikesh,480483,156157,28,3,Food,Peak,Tier-3,True,1
U_E01786,Hyderabad,300606,105212,15,1,Beach,Moderate,Tier-2,False,1
U_E01787,Lucknow,131684,49382,18,5,Food,Peak,Tier-2,True,0
U_E01788,Lucknow,481817,192727,6,2,Heritage,Peak,Tier-2,False,2
U_E01789,Udaipur,138651,58927,15,9,Beach,Peak,Tier-2,True,0
U_E01790,Rishikesh,498450,99690,23,9,Spiritual,Peak,Tier-3,True,3
U_E01791,Pune,397651,89471,2,3,Spiritual,Moderate,Tier-2,True,2
U_E01792,Rajasthan (non-GT),366929,91732,11,8,Heritage,Moderate,Tier-3,True,1
U_E01793,Himachal Pradesh,175878,48366,17,3,Adventure,Peak,Tier-3,True,3
U_E01794,Kolkata,85945,25784,22,8,Adventure,Moderate,Tier-2,True,0
