user_trip_id,destination,total_trip_budget_inr,accommodation_budget_inr,trip_duration_days,group_size,primary_interest,travel_season,destination_cost_tier,is_group_trip,accommodation_type
U11146,Jaipur,199112,71647,8,8,Adventure,Peak,Tier-1,True,1
U11147,Rajasthan (non-GT),221808,70364,22,7,Adventure,Peak,Tier-3,True,1
U11148,Agra,5000,2000,17,5,Food,Peak,Tier-2,True,1
U11149,Mumbai,197422,65615,21,7,Adventure,Peak,Tier-1,True,0
U11150,Himachal Pradesh,103946,24884,9,3,Spiritual,Peak,Tier-3,True,3
U11151,Agra,216303,87324,30,9,Beach,Moderate,Tier-2,True,1
U11152,Delhi,62782,14387,13,10,Food,Off-season,Tier-1,True,0
U11153,Delhi,144270,28854,9,8,Adventure,Peak,Tier-1,True,0
U11154,Delhi,134828,49358,6,3,Food,Moderate,Tier-1,True,1
U11155,Rajasthan (non-GT),100088,27050,22,7,Heritage,Peak,Tier-3,True,1
U11156,Mumbai,333416,66683,24,8,Cultural,Moderate,Tier-1,True,1
U11157,Himachal Pradesh,124679,42839,11,5,Heritage,Peak,Tier-3,True,0
U11158,Rishikesh,86158,17232,29,7,Beach,Peak,Tier-3,True,1
U11159,Jaipur,5000,2000,23,5,Heritage,Peak,Tier-1,True,1
U11160,Lucknow,276350,97884,10,9,Adventure,Moderate,Tier-2,True,1
U11161,Mumbai,16226,3245,8,3,Adventure,Moderate,Tier-1,True,1
U11162,Agra,282733,115793,16,7,Cultural,Peak,Tier-2,True,1
U11163,Bangalore,119439,33043,24,4,Food,Peak,Tier-1,True,0
U11164,Northeast India,326946,102187,18,1,Spiritual,Peak,Tier-3,False,3
U11165,Northeast India,307391,84089,4,3,Food,Moderate,Tier-3,True,2
U11166,Kerala,254864,53371,23,10,Cultural,Off-season,Tier-3,True,0
U11167,Himachal Pradesh,109331,41466,25,5,Cultural,Peak,Tier-3,True,0
U11168,Goa,173872,45413,30,8,Adventure,Moderate,Tier-1,True,1
U11169,Rajasthan (non-GT),217863,94080,22,2,Adventure,Peak,Tier-3,False,0
U11170,Pune,323269,109599,25,1,Heritage,Peak,Tier-2,False,0
U11171,Kerala,174577,46558,10,6,Spiritual,Off-season,Tier-3,True,3
U11172,Bangalore,191961,67685,28,5,Food,Off-season,Tier-1,True,1
U11173,Lucknow,290745,117299,7,10,Food,Peak,Tier-2,True,2
U11174,Kerala,222499,75727,30,10,Beach,Peak,Tier-3,True,1
U11175,Lucknow,158234,41685,6,4,Beach,Peak,Tier-2,True,1
U11176,Hyderabad,394289,86754,8,3,Beach,Moderate,Tier-2,True,1
U11177,Jaipur,218040,72574,8,9,Cultural,Moderate,Tier-1,True,1
U11178,Bangalore,5000,2000,30,6,Heritage,Peak,Tier-1,True,1
U11179,Udaipur,167398,33480,2,6,Spiritual,Off-season,Tier-2,True,2
U11180,Kerala,21957,7519,16,6,Cultural,Peak,Tier-3,True,1
U11181,Varanasi,74512,22973,1,9,Adventure,Off-season,Tier-2,True,3
U11182,Agra,38779,7756,22,2,Spiritual,Peak,Tier-2,False,0
U11183,Lucknow,28335,12751,18,2,Cultural,Peak,Tier-2,False,0
U11184,Kolkata,196124,48896,17,8,Beach,Moderate,Tier-2,True,0
U11185,Bangalore,61554,25735,2,10,Cultural,Peak,Tier-1,True,2
U11186,Northeast India,198148,70004,22,5,Food,Off-season,Tier-3,True,0
U11187,Udaipur,364006,126384,22,3,Beach,Moderate,Tier-2,True,1
U11188,Goa,257105,85835,11,3,Beach,Off-season,Tier-1,True,1
U11189,Pune,107722,33813,4,10,Spiritual,Moderate,Tier-2,True,1
U11190,Varanasi,148210,29642,28,8,Food,Moderate,Tier-2,True,0
U11191,Kolkata,266025,53205,25,1,Heritage,Peak,Tier-2,False,0
U11192,Mumbai,5000,2000,10,2,Food,Peak,Tier-1,False,0
U11193,Mumbai,119051,32675,17,9,Food,Moderate,Tier-1,True,1
U11194,Bangalore,381483,91537,20,7,Spiritual,Peak,Tier-1,True,0
U11195,Jaipur,231964,46393,12,9,Adventure,Moderate,Tier-1,True,1
U11196,Varanasi,100832,45374,9,1,Spiritual,Peak,Tier-2,False,3
U11197,Hyderabad,251029,68258,1,2,Adventure,Off-season,Tier-2,False,2
U11198,Rajasthan (non-GT),200313,43385,7,6,Beach,Moderate,Tier-3,True,1
U11199,Pune,210210,42042,2,2,Food,Off-season,Tier-2,False,2
U11200,Kolkata,212323,42465,27,1,Adventure,Peak,Tier-2,False,0
U11201,Udaipur,144112,33847,12,8,Adventure,Peak,Tier-2,True,1
U11202,Delhi,218043,43609,9,8,Beach,Off-season,Tier-1,True,0
U11203,Rajasthan (non-GT),124930,50196,22,2,Heritage,Peak,Tier-3,False,0
U11204,Kerala,148947,44843,24,10,Cultural,Peak,Tier-3,True,1
U11205,Lucknow,266581,119961,22,10,Spiritual,Peak,Tier-2,True,1
U11206,Rishikesh,184603,54869,27,7,Beach,Off-season,Tier-3,True,0
U11207,Himachal Pradesh,212790,62556,5,3,Heritage,Peak,Tier-3,True,2
U11208,Bangalore,127369,40475,3,7,Heritage,Moderate,Tier-1,True,2
U11209,Delhi,82313,26012,21,9,Cultural,Peak,Tier-1,True,0
U11210,Mumbai,224185,72289,14,7,Adventure,Peak,Tier-1,True,1
U11211,Delhi,180644,60998,28,2,Cultural,Off-season,Tier-1,False,0
U11212,Himachal Pradesh,271585,65034,24,10,Cultural,Peak,Tier-3,True,0
U11213,Kolkata,127527,56756,3,1,Cultural,Moderate,Tier-2,False,2
U11214,Pune,165826,43635,27,7,Beach,Peak,Tier-2,True,1
U11215,Rajasthan (non-GT),267379,76687,7,6,Heritage,Off-season,Tier-3,True,1
U11216,Bangalore,5000,2204,11,3,Cultural,Peak,Tier-1,True,1
U11217,Goa,212772,42554,10,7,Beach,Peak,Tier-1,True,0
U11218,Agra,113797,30199,28,1,Adventure,Moderate,Tier-2,False,0
U11219,Bangalore,261473,78006,12,1,Spiritual,Peak,Tier-1,False,1
U11220,Rishikesh,135288,42238,27,4,Heritage,Moderate,Tier-3,True,1
U11221,Himachal Pradesh,196142,39228,12,8,Adventure,Off-season,Tier-3,True,3
U11222,Mumbai,28372,10021,8,1,Adventure,Moderate,Tier-1,False,0
U11223,Bangalore,254242,73476,22,8,Cultural,Moderate,Tier-1,True,1
U11224,Rajasthan (non-GT),95031,36330,19,6,Spiritual,Peak,Tier-3,True,1
U11225,Hyderabad,350951,78957,19,2,Adventure,Moderate,Tier-2,False,0
U11226,Pune,98911,36266,11,7,Beach,Off-season,Tier-2,True,1
U11227,Udaipur,412575,177495,10,1,Spiritual,Moderate,Tier-2,False,2
U11228,Kolkata,97475,26573,4,9,Adventure,Peak,Tier-2,True,1
U11229,Kolkata,211597,73925,7,6,Spiritual,Peak,Tier-2,True,1
U11230,Goa,100060,22524,18,7,Adventure,Off-season,Tier-1,True,1
U11231,Lucknow,202733,66962,8,2,Food,Peak,Tier-2,False,1
U11232,Lucknow,267302,97424,29,9,Cultural,Off-season,Tier-2,True,1
U11233,Mumbai,12545,4519,24,7,Heritage,Moderate,Tier-1,True,0
U11234,Udaipur,255262,69002,15,6,Beach,Off-season,Tier-2,True,1
U11235,Northeast India,107491,40240,5,3,Heritage,Peak,Tier-3,True,1
U11236,Rishikesh,139575,41534,26,7,Heritage,Moderate,Tier-3,True,0
U11237,Hyderabad,308477,103464,19,7,Cultural,Peak,Tier-2,True,2
U11238,Agra,203898,66221,21,10,Beach,Moderate,Tier-2,True,1
U11239,Rajasthan (non-GT),275076,69141,22,9,Beach,Moderate,Tier-3,True,0
U11240,Delhi,140065,45779,5,9,Spiritual,Peak,Tier-1,True,1
U11241,Jaipur,102047,28406,25,8,Spiritual,Peak,Tier-1,True,1
U11242,Himachal Pradesh,195852,54599,29,4,Spiritual,Peak,Tier-3,True,3
U11243,Lucknow,230462,78221,29,3,Food,Moderate,Tier-2,True,0
U11244,Udaipur,225395,94953,19,5,Beach,Off-season,Tier-2,True,1
U11245,Agra,10186,4308,11,8,Heritage,Peak,Tier-2,True,0
U11246,Agra,202961,58758,10,9,Heritage,Moderate,Tier-2,True,1
U11247,Jaipur,160724,37262,17,5,Cultural,Moderate,Tier-1,True,0
U11248,Udaipur,226689,100260,11,9,Spiritual,Moderate,Tier-2,True,1
U11249,Varanasi,56244,18656,21,10,Beach,Moderate,Tier-2,True,1
U11250,Hyderabad,107179,41093,25,1,Adventure,Peak,Tier-2,False,0
U11251,Kerala,116092,36608,12,6,Beach,Moderate,Tier-3,True,1
U11252,Hyderabad,156184,46658,12,1,Cultural,Off-season,Tier-2,False,2
U11253,Agra,223454,69097,17,6,Cultural,Off-season,Tier-2,True,0
U11254,Udaipur,136239,29889,8,5,Spiritual,Off-season,Tier-2,True,1
U11255,Kerala,187133,42059,15,3,Adventure,Moderate,Tier-3,True,3
U11256,Udaipur,44357,13744,23,10,Adventure,Off-season,Tier-2,True,0
U11257,Mumbai,5000,2000,12,1,Beach,Off-season,Tier-1,False,0
U11258,Bangalore,262875,70162,29,6,Adventure,Peak,Tier-1,True,1
U11259,Rajasthan (non-GT),170069,35596,15,3,Beach,Moderate,Tier-3,True,0
U11260,Hyderabad,302906,84872,21,2,Cultural,Moderate,Tier-2,False,0
U11261,Bangalore,318531,115057,12,2,Spiritual,Peak,Tier-1,False,1
U11262,Jaipur,197895,43427,14,7,Adventure,Moderate,Tier-1,True,1
U11263,Bangalore,99894,37495,5,1,Adventure,Moderate,Tier-1,False,1
U11264,Varanasi,88062,31407,14,10,Spiritual,Peak,Tier-2,True,3
U11265,Goa,283024,89249,22,7,Beach,Peak,Tier-1,True,0
U11266,Varanasi,231822,64352,17,5,Food,Moderate,Tier-2,True,0
U11267,Rajasthan (non-GT),360209,72042,1,9,Heritage,Peak,Tier-3,True,2
U11268,Kerala,107436,21487,10,10,Spiritual,Moderate,Tier-3,True,3
U11269,Pune,38302,10859,6,2,Adventure,Peak,Tier-2,False,0
U11270,Bangalore,205146,69444,2,6,Heritage,Peak,Tier-1,True,2
U11271,Rishikesh,199958,55245,25,10,Beach,Peak,Tier-3,True,1
U11272,Varanasi,282168,92458,10,10,Spiritual,Moderate,Tier-2,True,1
U11273,Delhi,184960,51455,27,4,Food,Off-season,Tier-1,True,0
U11274,Goa,189156,50741,29,6,Adventure,Moderate,Tier-1,True,0
U11275,Himachal Pradesh,57682,14208,2,8,Adventure,Off-season,Tier-3,True,3
U11276,Delhi,332699,77058,1,4,Spiritual,Moderate,Tier-1,True,2
U11277,Pune,194007,61293,1,8,Spiritual,Peak,Tier-2,True,2
U11278,Pune,5000,2000,17,8,Cultural,Peak,Tier-2,True,1
U11279,Himachal Pradesh,177389,79825,9,3,Beach,Peak,Tier-3,True,1
U11280,Delhi,251805,56218,12,2,Beach,Peak,Tier-1,False,1
U11281,Varanasi,136939,38890,29,6,Adventure,Peak,Tier-2,True,3
U11282,Kerala,293896,58779,13,5,Food,Peak,Tier-3,True,0
U11283,Rishikesh,224173,79801,20,2,Beach,Moderate,Tier-3,False,0
U11284,Rajasthan (non-GT),280026,96948,10,6,Cultural,Peak,Tier-3,True,2
U11285,Himachal Pradesh,88946,26868,21,8,Beach,Off-season,Tier-3,True,1
U11286,Rajasthan (non-GT),122286,33426,21,1,Food,Moderate,Tier-3,False,0
U11287,Rajasthan (non-GT),102683,20537,1,5,Spiritual,Moderate,Tier-3,True,2
U11288,Delhi,5000,2000,8,3,Food,Off-season,Tier-1,True,1
U11289,Delhi,18325,3665,11,1,Food,Peak,Tier-1,False,0
U11290,Lucknow,206795,93058,19,5,Beach,Peak,Tier-2,True,1
U11291,Lucknow,271041,97638,18,3,Heritage,Peak,Tier-2,True,1
U11292,Northeast India,173508,45254,9,9,Cultural,Moderate,Tier-3,True,0
U11293,Delhi,78259,18129,23,5,Spiritual,Peak,Tier-1,True,0
U11294,Varanasi,132073,52542,14,6,Cultural,Peak,Tier-2,True,1
U11295,Mumbai,148780,32523,20,4,Heritage,Off-season,Tier-1,True,1
U11296,Kerala,24023,5561,11,5,Spiritual,Peak,Tier-3,True,3
U11297,Lucknow,140252,41915,22,8,Spiritual,Peak,Tier-2,True,1
U11298,Agra,258362,74110,30,1,Heritage,Moderate,Tier-2,False,0
U11299,Kolkata,212472,72208,24,6,Spiritual,Peak,Tier-2,True,1
U11300,Kerala,128896,30284,5,10,Adventure,Moderate,Tier-3,True,3
U11301,Udaipur,212612,67717,24,3,Food,Peak,Tier-2,True,0
U11302,Jaipur,162223,73000,2,4,Cultural,Off-season,Tier-1,True,2
U11303,Rishikesh,173992,58327,25,8,Adventure,Peak,Tier-3,True,3
U11304,Rishikesh,234046,88716,23,1,Adventure,Peak,Tier-1,False,0
U11305,Lucknow,138444,45839,23,9,Food,Peak,Tier-2,True,0
U11306,Delhi,184704,37615,19,5,Food,Moderate,Tier-1,True,0
U11307,Rishikesh,310530,118604,6,10,Food,Moderate,Tier-3,True,2
U11308,Agra,203124,40625,10,2,Beach,Off-season,Tier-2,False,0
U11309,Hyderabad,171758,34352,22,9,Food,Moderate,Tier-2,True,1
U11310,Agra,256509,54606,18,2,Cultural,Off-season,Tier-2,False,0
U11311,Agra,115101,29613,18,4,Spiritual,Off-season,Tier-2,True,0
U11312,Udaipur,224070,75043,17,8,Heritage,Peak,Tier-2,True,1
U11313,Hyderabad,5000,2000,12,8,Adventure,Peak,Tier-2,True,1
U11314,Rishikesh,95857,23962,10,1,Food,Peak,Tier-3,False,0
U11315,Lucknow,101675,34340,19,7,Heritage,Peak,Tier-2,True,1
U11316,Agra,256096,94569,16,4,Heritage,Peak,Tier-2,True,2
U11317,Agra,185863,71087,8,4,Food,Off-season,Tier-2,True,1
U11318,Northeast India,5000,2000,7,8,Spiritual,Moderate,Tier-3,True,1
U11319,Lucknow,178240,46840,4,1,Food,Peak,Tier-2,False,2
U11320,Lucknow,192305,55952,20,5,Spiritual,Off-season,Tier-2,True,0
U11321,Delhi,269234,110183,21,4,Spiritual,Peak,Tier-1,True,1
U11322,Bangalore,18706,6621,22,5,Heritage,Off-season,Tier-1,True,1
U11323,Himachal Pradesh,115395,51534,15,1,Food,Peak,Tier-3,False,0
U11324,Rishikesh,186639,52389,22,9,Cultural,Moderate,Tier-3,True,0
U11325,Jaipur,146940,41810,3,8,Cultural,Peak,Tier-1,True,2
U11326,Mumbai,171275,55159,26,2,Spiritual,Peak,Tier-1,False,0
U11327,Udaipur,224853,60877,25,7,Food,Peak,Tier-2,True,0
U11328,Varanasi,215893,61029,27,8,Adventure,Off-season,Tier-2,True,3
U11329,Lucknow,249654,59662,21,5,Cultural,Peak,Tier-2,True,1
U11330,Pune,193672,63593,22,10,Spiritual,Off-season,Tier-2,True,0
U11331,Agra,77950,27946,26,8,Adventure,Peak,Tier-2,True,1
U11332,Jaipur,253082,97790,30,6,Beach,Peak,Tier-1,True,0
U11333,Goa,116592,23318,29,7,Cultural,Peak,Tier-1,True,1
U11334,Goa,98534,21333,30,9,Heritage,Off-season,Tier-1,True,0
U11335,Lucknow,83029,22912,16,2,Cultural,Off-season,Tier-2,False,0
U11336,Himachal Pradesh,400246,125228,15,5,Food,Peak,Tier-3,True,1
U11337,Goa,142360,51969,21,5,Heritage,Moderate,Tier-1,True,0
U11338,Pune,201145,50624,13,4,Spiritual,Off-season,Tier-2,True,0
U11339,Goa,249261,70049,27,1,Spiritual,Peak,Tier-1,False,2
U11340,Rajasthan (non-GT),76616,15323,27,10,Beach,Peak,Tier-3,True,1
U11341,Kolkata,64732,21045,4,9,Food,Peak,Tier-2,True,1
U11342,Kerala,297978,117860,22,10,Heritage,Moderate,Tier-3,True,1
U11343,Varanasi,31697,6480,29,2,Spiritual,Peak,Tier-2,False,3
U11344,Udaipur,111133,22227,20,8,Spiritual,Moderate,Tier-2,True,1
U11345,Mumbai,115343,30939,18,1,Cultural,Peak,Tier-1,False,0
U11346,Lucknow,154464,65282,26,10,Food,Moderate,Tier-2,True,1
U11347,Pune,258063,71356,11,3,Beach,Off-season,Tier-2,True,1
U11348,Rishikesh,309895,103165,26,8,Spiritual,Peak,Tier-3,True,3
U11349,Jaipur,296580,129363,17,6,Food,Peak,Tier-1,True,1
U11350,Rishikesh,200871,62494,24,3,Beach,Peak,Tier-3,True,0
U11351,Rishikesh,314699,124135,25,6,Food,Peak,Tier-3,True,1
U11352,Kerala,281406,77863,22,2,Beach,Peak,Tier-3,False,1
U11353,Kerala,100364,22989,9,7,Food,Moderate,Tier-3,True,1
U11354,Jaipur,123570,24714,22,5,Food,Moderate,Tier-1,True,0
U11355,Bangalore,192936,61569,9,10,Adventure,Peak,Tier-1,True,1
U11356,Rishikesh,219611,74175,18,10,Heritage,Moderate,Tier-3,True,1
U11357,Hyderabad,155330,31066,1,5,Adventure,Off-season,Tier-2,True,2
U11358,Hyderabad,144322,59300,13,3,Beach,Peak,Tier-2,True,0
U11359,Lucknow,375930,136627,18,2,Spiritual,Moderate,Tier-2,False,1
U11360,Pune,176992,41083,16,9,Cultural,Moderate,Tier-2,True,1
U11361,Bangalore,164054,53886,20,6,Heritage,Moderate,Tier-1,True,1
U11362,Bangalore,271374,86871,30,8,Cultural,Peak,Tier-1,True,0
U11363,Rishikesh,156734,40164,3,9,Adventure,Peak,Tier-3,True,3
U11364,Udaipur,79059,23684,3,4,Adventure,Peak,Tier-2,True,1
U11365,Kerala,74999,15000,25,7,Beach,Off-season,Tier-3,True,0
U11366,Bangalore,196194,52664,10,4,Heritage,Moderate,Tier-1,True,1
U11367,Mumbai,64829,29173,24,5,Beach,Peak,Tier-1,True,1
U11368,Kolkata,36112,8715,15,7,Cultural,Peak,Tier-2,True,1
U11369,Himachal Pradesh,134718,36948,19,3,Adventure,Peak,Tier-3,True,3
U11370,Rishikesh,5000,2000,3,1,Heritage,Moderate,Tier-3,False,2
U11371,Kolkata,214743,79676,12,5,Adventure,Moderate,Tier-2,True,1
U11372,Varanasi,121158,43944,29,10,Spiritual,Peak,Tier-2,True,3
U11373,Agra,215685,84504,11,1,Cultural,Moderate,Tier-2,False,1
U11374,Mumbai,297239,59448,5,6,Beach,Peak,Tier-1,True,2
U11375,Pune,150699,40605,18,5,Adventure,Off-season,Tier-2,True,1
U11376,Rajasthan (non-GT),194038,50603,24,5,Cultural,Peak,Tier-3,True,1
U11377,Udaipur,199347,80242,7,9,Spiritual,Moderate,Tier-2,True,1
U11378,Varanasi,143103,28621,9,4,Adventure,Moderate,Tier-2,True,3
U11379,Bangalore,274254,79953,23,7,Beach,Moderate,Tier-1,True,0
U11380,Kerala,82458,20263,15,6,Heritage,Peak,Tier-3,True,0
U11381,Agra,288454,109999,11,5,Heritage,Peak,Tier-2,True,1
U11382,Lucknow,191350,38270,8,5,Beach,Moderate,Tier-2,True,0
U11383,Himachal Pradesh,336840,106163,18,7,Adventure,Moderate,Tier-3,True,3
U11384,Rajasthan (non-GT),274177,69512,23,2,Beach,Off-season,Tier-3,False,0
U11385,Kerala,178288,35658,15,5,Beach,Peak,Tier-3,True,1
U11386,Agra,186762,77326,6,1,Beach,Peak,Tier-2,False,2
U11387,Lucknow,123016,48930,24,7,Beach,Moderate,Tier-2,True,0
U11388,Hyderabad,239352,47870,5,4,Spiritual,Moderate,Tier-2,True,1
U11389,Hyderabad,146815,38657,17,1,Adventure,Peak,Tier-2,False,0
U11390,Udaipur,5000,2000,13,10,Food,Off-season,Tier-2,True,0
U11391,Goa,232599,46520,19,2,Spiritual,Off-season,Tier-1,False,0
U11392,Jaipur,69234,22335,21,4,Heritage,Peak,Tier-1,True,1
U11393,Varanasi,222849,44570,4,4,Heritage,Peak,Tier-2,True,2
U11394,Northeast India,134738,38299,6,9,Heritage,Moderate,Tier-3,True,1
U11395,Pune,10151,4020,15,6,Spiritual,Peak,Tier-2,True,0
U11396,Jaipur,183518,56367,21,9,Spiritual,Off-season,Tier-1,True,1
U11397,Hyderabad,190290,38058,19,2,Spiritual,Peak,Tier-2,False,0
U11398,Bangalore,344002,123441,10,8,Cultural,Off-season,Tier-1,True,2
U11399,Agra,202268,62582,23,2,Food,Peak,Tier-2,False,0
U11400,Delhi,276185,79837,14,4,Food,Moderate,Tier-1,True,1
U11401,Jaipur,187645,37529,30,6,Cultural,Moderate,Tier-1,True,1
U11402,Rishikesh,168712,42457,13,1,Cultural,Peak,Tier-3,False,0
U11403,Kolkata,197722,57643,24,6,Beach,Moderate,Tier-2,True,1
U11404,Kerala,117538,35047,6,10,Adventure,Peak,Tier-3,True,3
U11405,Northeast India,297672,81154,9,5,Cultural,Off-season,Tier-3,True,1
U11406,Goa,68515,13703,30,9,Spiritual,Moderate,Tier-1,True,0
U11407,Lucknow,260386,109828,18,3,Food,Moderate,Tier-2,True,1
U11408,Agra,150004,30001,28,3,Cultural,Moderate,Tier-2,True,1
U11409,Varanasi,228220,45644,26,1,Cultural,Peak,Tier-2,False,0
U11410,Rishikesh,258595,73899,17,6,Cultural,Off-season,Tier-3,True,1
U11411,Kerala,230148,67417,27,4,Spiritual,Moderate,Tier-3,True,3
U11412,Rajasthan (non-GT),210528,42106,5,1,Adventure,Moderate,Tier-3,False,1
U11413,Rishikesh,225946,53917,5,9,Heritage,Off-season,Tier-3,True,1
U11414,Varanasi,22146,4429,8,10,Food,Off-season,Tier-2,True,0
U11415,Mumbai,196984,82823,20,10,Heritage,Moderate,Tier-1,True,1
U11416,Kerala,228363,69455,6,6,Heritage,Peak,Tier-3,True,2
U11417,Goa,31476,8372,2,9,Cultural,Moderate,Tier-1,True,1
U11418,Goa,149859,63461,29,9,Spiritual,Moderate,Tier-1,True,0
U11419,Himachal Pradesh,232947,78191,5,4,Heritage,Off-season,Tier-3,True,2
U11420,Udaipur,192976,56763,9,2,Cultural,Moderate,Tier-2,False,1
U11421,Rishikesh,88209,26295,29,4,Food,Off-season,Tier-3,True,1
U11422,Delhi,216644,73878,18,9,Adventure,Peak,Tier-1,True,0
U11423,Delhi,251347,113106,2,10,Adventure,Moderate,Tier-1,True,2
U11424,Udaipur,141119,51594,25,7,Heritage,Peak,Tier-2,True,1
U11425,Kerala,192754,71558,4,5,Spiritual,Moderate,Tier-3,True,3
U11426,Varanasi,184895,81756,13,5,Beach,Moderate,Tier-2,True,1
U11427,Rajasthan (non-GT),207417,50807,29,3,Beach,Off-season,Tier-3,True,0
U11428,Lucknow,161516,43422,3,2,Food,Peak,Tier-2,False,2
U11429,Udaipur,313592,74081,2,7,Adventure,Moderate,Tier-2,True,2
U11430,Mumbai,135744,35067,13,9,Adventure,Moderate,Tier-1,True,1
U11431,Hyderabad,191926,51931,13,4,Food,Off-season,Tier-2,True,0
U11432,Mumbai,302374,127876,26,5,Cultural,Peak,Tier-1,True,1
U11433,Jaipur,166285,33257,13,9,Beach,Peak,Tier-1,True,1
U11434,Northeast India,95127,19025,15,5,Beach,Off-season,Tier-3,True,0
U11435,Northeast India,109842,23812,5,7,Beach,Peak,Tier-3,True,0
U11436,Hyderabad,100198,31128,9,5,Heritage,Moderate,Tier-2,True,1
U11437,Jaipur,75940,23146,11,5,Spiritual,Peak,Tier-1,True,0
U11438,Lucknow,355981,116491,28,1,Cultural,Moderate,Tier-2,False,2
U11439,Kolkata,165303,67160,28,1,Adventure,Off-season,Tier-2,False,0
U11440,Bangalore,135421,49882,25,6,Heritage,Moderate,Tier-1,True,1
U11441,Rajasthan (non-GT),241232,90139,26,4,Heritage,Peak,Tier-3,True,1
U11442,Kolkata,241504,54327,22,1,Adventure,Off-season,Tier-2,False,0
U11443,Kolkata,169689,34634,12,3,Adventure,Peak,Tier-2,True,1
U11444,Pune,152450,30490,15,1,Spiritual,Moderate,Tier-2,False,0
U11445,Udaipur,95693,19139,25,7,Beach,Peak,Tier-2,True,0
U11446,Himachal Pradesh,111030,22206,1,6,Cultural,Moderate,Tier-3,True,2
U11447,Lucknow,243565,59480,22,5,Food,Peak,Tier-2,True,1
U11448,Pune,187811,68061,17,10,Adventure,Peak,Tier-2,True,1
U11449,Mumbai,191890,66605,23,1,Spiritual,Peak,Tier-1,False,2
U11450,Himachal Pradesh,92789,19135,19,10,Beach,Moderate,Tier-3,True,1
U11451,Pune,203115,57455,7,4,Food,Moderate,Tier-2,True,1
U11452,Kolkata,263585,66585,30,10,Heritage,Off-season,Tier-2,True,1
U11453,Udaipur,202173,50185,11,9,Cultural,Peak,Tier-2,True,0
U11454,Jaipur,193534,57697,21,6,Heritage,Peak,Tier-1,True,1
U11455,Kerala,157825,63615,6,2,Food,Peak,Tier-3,False,1
U11456,Pune,170141,46761,8,10,Adventure,Peak,Tier-2,True,1
U11457,Pune,410312,93344,23,9,Beach,Moderate,Tier-2,True,1
U11458,Himachal Pradesh,107323,26394,30,5,Adventure,Peak,Tier-3,True,3
U11459,Lucknow,277123,75271,19,2,Heritage,Peak,Tier-2,False,0
U11460,Bangalore,88766,22637,13,1,Heritage,Moderate,Tier-1,False,2
U11461,Goa,27906,8746,8,6,Food,Peak,Tier-1,True,1
U11462,Agra,290393,58079,21,1,Beach,Peak,Tier-2,False,0
U11463,Mumbai,218082,72548,10,8,Spiritual,Peak,Tier-1,True,1
U11464,Kolkata,88450,26091,8,9,Cultural,Moderate,Tier-2,True,0
U11465,Rajasthan (non-GT),202744,44973,17,6,Adventure,Peak,Tier-3,True,1
U11466,Rajasthan (non-GT),67187,17861,13,7,Spiritual,Off-season,Tier-3,True,1
U11467,Bangalore,217100,78866,26,5,Beach,Moderate,Tier-1,True,1
U11468,Jaipur,222526,56316,9,10,Cultural,Moderate,Tier-1,True,1
U11469,Bangalore,141338,30555,21,6,Spiritual,Peak,Tier-1,True,1
U11470,Goa,158615,55485,9,9,Adventure,Peak,Tier-1,True,1
U11471,Northeast India,272086,55050,16,8,Heritage,Peak,Tier-3,True,0
U11472,Hyderabad,203935,85963,20,6,Heritage,Peak,Tier-2,True,0
U11473,Rishikesh,76720,19869,25,4,Beach,Peak,Tier-3,True,0
U11474,Delhi,359487,115413,17,5,Food,Peak,Tier-1,True,2
U11475,Pune,215119,91285,27,10,Adventure,Off-season,Tier-2,True,0
U11476,Kolkata,203720,78068,1,10,Cultural,Peak,Tier-2,True,2
U11477,Mumbai,194854,50086,30,9,Food,Moderate,Tier-1,True,1
U11478,Rishikesh,100253,38239,5,3,Spiritual,Moderate,Tier-3,True,3
U11479,Delhi,89794,18446,19,8,Beach,Off-season,Tier-1,True,0
U11480,Goa,12599,3289,10,6,Heritage,Moderate,Tier-1,True,0
U11481,Mumbai,355223,131241,19,5,Beach,Peak,Tier-1,True,1
U11482,Goa,99812,29956,17,7,Heritage,Moderate,Tier-1,True,1
U11483,Agra,148956,55010,21,6,Food,Peak,Tier-2,True,1
U11484,Kolkata,261379,55141,18,1,Food,Off-season,Tier-2,False,2
U11485,Udaipur,85832,22082,4,7,Cultural,Off-season,Tier-2,True,1
U11486,Jaipur,335064,103352,26,10,Food,Off-season,Tier-1,True,0
U11487,Rishikesh,225492,67747,1,7,Cultural,Off-season,Tier-3,True,2
U11488,Jaipur,246913,73234,5,10,Heritage,Moderate,Tier-1,True,2
U11489,Lucknow,205172,48317,13,4,Spiritual,Peak,Tier-2,True,0
U11490,Jaipur,110630,42243,27,6,Adventure,Peak,Tier-1,True,0
U11491,Delhi,181769,49949,2,10,Heritage,Moderate,Tier-1,True,2
U11492,Mumbai,373435,102048,20,2,Adventure,Off-season,Tier-1,False,1
U11493,Northeast India,8745,2078,19,6,Beach,Peak,Tier-3,True,1
U11494,Jaipur,15808,5162,4,5,Cultural,Moderate,Tier-1,True,0
U11495,Bangalore,131911,51657,7,2,Heritage,Peak,Tier-1,False,1
U11496,Agra,209612,45088,20,5,Food,Peak,Tier-2,True,1
U11497,Agra,123194,47815,4,3,Spiritual,Moderate,Tier-2,True,1
U11498,Bangalore,297958,116742,16,4,Adventure,Peak,Tier-1,True,1
